id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,adv_response_url,alternate_url,relations,employer,name,url,alternate_url,logo_urls,90,240,vacancies_url,trusted,snippet,responsibility,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
69078574,False,Продуктовый аналитик (Product analyst),"{'id': 'sdv-9849-sdv', 'name': 'Social Discovery Ventures'}",False,False,"{'id': '13', 'name': 'Армения', 'url': 'https://api.hh.ru/areas/13'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-22T11:48:23+0300,2022-09-22T11:48:23+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69078574,,https://api.hh.ru/vacancies/69078574?host=hh.ru,https://api.hh.ru/vacancies/69078574/adv_response?host=hh.ru,https://hh.ru/vacancy/69078574,[],"{'id': '9849', 'name': 'Social Discovery Ventures', 'url': 'https://api.hh.ru/employers/9849', 'alternate_url': 'https://hh.ru/employer/9849', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/1574422.jpeg', 'original': 'https://hhcdn.ru/employer-logo-original/283006.jpg', '240': 'https://hhcdn.ru/employer-logo/1574423.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9849', 'trusted': True}",Продуктовый аналитик (Product analyst),https://api.hh.ru/vacancies/69078574?host=hh.ru,https://hh.ru/vacancy/69078574,,,,,,"{'requirement': '...и анализа А/В тестов. Четко формулируете свои мысли и представляете результат. Имеете 2-3 года опыта в продуктовой <highlighttext>аналитике</highlighttext>.', 'responsibility': 'Выявлять причины изменений в динамике бизнес-процессов. Анализировать поведение пользователей, производить поиск скрытых закономерностей. Проверять бизнес-гипотезы («что будет, если…?»). '}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],True
69980475,False,Product analyst,,False,True,"{'id': '13', 'name': 'Армения', 'url': 'https://api.hh.ru/areas/13'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-19T15:54:49+0300,2022-09-19T15:54:49+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69980475,,https://api.hh.ru/vacancies/69980475?host=hh.ru,https://api.hh.ru/vacancies/69980475/adv_response?host=hh.ru,https://hh.ru/vacancy/69980475,[],"{'id': '9058498', 'name': 'Nexters Global LTD', 'url': 'https://api.hh.ru/employers/9058498', 'alternate_url': 'https://hh.ru/employer/9058498', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9058498', 'trusted': True}",Product analyst,https://api.hh.ru/vacancies/69980475?host=hh.ru,https://hh.ru/vacancy/69980475,,,,,,"{'requirement': 'Понимаешь продуктовые, маркетинговые метрики и как они работают. Можешь самостоятельно вести проект / быть автономным, но не бояться попросить помощи. ', 'responsibility': 'Погружение в особенности работы с продуктом. Поиск точек роста совместно с продюсерами игры и способы их преодоления: аналитические инструменты и...'}",,,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
69662528,False,Data Scientist (Core),,False,False,"{'id': '13', 'name': 'Армения', 'url': 'https://api.hh.ru/areas/13'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-04T17:28:07+0300,2022-10-04T17:28:07+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69662528,,https://api.hh.ru/vacancies/69662528?host=hh.ru,https://api.hh.ru/vacancies/69662528/adv_response?host=hh.ru,https://hh.ru/vacancy/69662528,[],"{'id': '3543358', 'name': 'ЭдСервер', 'url': 'https://api.hh.ru/employers/3543358', 'alternate_url': 'https://hh.ru/employer/3543358', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/792642.png', '90': 'https://hhcdn.ru/employer-logo/3611455.png', '240': 'https://hhcdn.ru/employer-logo/3611456.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3543358', 'trusted': True}",Data Scientist (Core),https://api.hh.ru/vacancies/69662528?host=hh.ru,https://hh.ru/vacancy/69662528,,,,,,"{'requirement': 'Python, Vertica, Airflow, Git, Docker, Grafana, InfluxDB. У вас есть знание фундаментальной математике в том числе Теории вероятностей и математической...', 'responsibility': '...Multi-Armed Bandits, Counterfactual Learning, etc. Строить системы мониторинга и <highlighttext>аналитики</highlighttext> Machine Learning решений работающих на production, разбирать corner cases...'}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
69885044,False,QA Lead (remote),,False,False,"{'id': '13', 'name': 'Армения', 'url': 'https://api.hh.ru/areas/13'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-04T10:25:48+0300,2022-10-04T10:25:48+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69885044,,https://api.hh.ru/vacancies/69885044?host=hh.ru,https://api.hh.ru/vacancies/69885044/adv_response?host=hh.ru,https://hh.ru/vacancy/69885044,[],"{'id': '642001', 'name': 'Velvetech, LLC', 'url': 'https://api.hh.ru/employers/642001', 'alternate_url': 'https://hh.ru/employer/642001', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/798895.jpg', '90': 'https://hhcdn.ru/employer-logo/3636467.jpeg', '240': 'https://hhcdn.ru/employer-logo/3636468.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=642001', 'trusted': True}",QA Lead (remote),https://api.hh.ru/vacancies/69885044?host=hh.ru,https://hh.ru/vacancy/69885044,,,,,,"{'requirement': 'Understanding of software development life-cycle. Knowledge of principles and methodology of testing. Knlowledge of programming languages (Javascript, Java, or...', 'responsibility': 'Lead QA Role: QA Community Development: document QA processes and materials; organize meetups and workshops; introduce and promote QA best...'}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
70761701,False,Senior Game Designer / Геймдизайнер (Hero Wars),,False,False,"{'id': '13', 'name': 'Армения', 'url': 'https://api.hh.ru/areas/13'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-04T16:15:24+0300,2022-10-04T16:15:24+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70761701,,https://api.hh.ru/vacancies/70761701?host=hh.ru,https://api.hh.ru/vacancies/70761701/adv_response?host=hh.ru,https://hh.ru/vacancy/70761701,[],"{'id': '9058498', 'name': 'Nexters Global LTD', 'url': 'https://api.hh.ru/employers/9058498', 'alternate_url': 'https://hh.ru/employer/9058498', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=9058498', 'trusted': True}",Senior Game Designer / Геймдизайнер (Hero Wars),https://api.hh.ru/vacancies/70761701?host=hh.ru,https://hh.ru/vacancy/70761701,,,,,,"{'requirement': 'Хорошие знания мат моделирования. Умение работать с продуктовой <highlighttext>аналитикой</highlighttext>. Знание рынка и основных конкурентов. Понимание f2p бизнес-модели. ', 'responsibility': 'Ведение фич от идеи до постмортема. Написание и актуализация документации разрабатываемых фич, формирование ТЗ для других специальностей. Генерация и реализация...'}",,,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
69500630,False,HR generalist,,False,False,"{'id': '13', 'name': 'Армения', 'url': 'https://api.hh.ru/areas/13'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-02T18:15:11+0300,2022-10-02T18:15:11+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69500630,,https://api.hh.ru/vacancies/69500630?host=hh.ru,https://api.hh.ru/vacancies/69500630/adv_response?host=hh.ru,https://hh.ru/vacancy/69500630,[],"{'id': '4866041', 'name': 'Paysonix', 'url': 'https://api.hh.ru/employers/4866041', 'alternate_url': 'https://hh.ru/employer/4866041', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/791506.png', '90': 'https://hhcdn.ru/employer-logo/3606911.png', '240': 'https://hhcdn.ru/employer-logo/3606912.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4866041', 'trusted': True}",HR generalist,https://api.hh.ru/vacancies/69500630?host=hh.ru,https://hh.ru/vacancy/69500630,,,,,,"{'requirement': 'Опыт релевантной работы в HR не менее 2-х лет. Опыт в ИТ рекрутменте или фин-тех. Опыт ведения кадрового...', 'responsibility': 'Ведение штатного расписания. Формирование <highlighttext>аналитики</highlighttext> по вилкам заработных плат. Подбор и оценка кандидатов на junior и middle позиции, включая международный...'}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
70676033,False,Разработчик интерфейсов в Недвижимость,,False,False,"{'id': '13', 'name': 'Армения', 'url': 'https://api.hh.ru/areas/13'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-03T11:14:50+0300,2022-10-03T11:14:50+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70676033,,https://api.hh.ru/vacancies/70676033?host=hh.ru,https://api.hh.ru/vacancies/70676033/adv_response?host=hh.ru,https://hh.ru/vacancy/70676033,[],"{'id': '1740', 'name': 'Яндекс', 'url': 'https://api.hh.ru/employers/1740', 'alternate_url': 'https://hh.ru/employer/1740', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3790847.png', '240': 'https://hhcdn.ru/employer-logo/3790848.png', 'original': 'https://hhcdn.ru/employer-logo-original/837491.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1740', 'trusted': True}",Разработчик интерфейсов в Недвижимость,https://api.hh.ru/vacancies/70676033?host=hh.ru,https://hh.ru/vacancy/70676033,,,,,,"{'requirement': 'Работали с React, Redux. Работали с Node.js. Использовали систему контроля версий Git.', 'responsibility': 'Пишем преимущественно на TypeScript, используем React и Redux, а для серверного рендеринга и агрегации запросов — Node.js. Тестируем с помощью Jest...'}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
70678922,False,Разработчик GO Вертикали,,False,False,"{'id': '13', 'name': 'Армения', 'url': 'https://api.hh.ru/areas/13'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-03T11:52:59+0300,2022-10-03T11:52:59+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70678922,,https://api.hh.ru/vacancies/70678922?host=hh.ru,https://api.hh.ru/vacancies/70678922/adv_response?host=hh.ru,https://hh.ru/vacancy/70678922,[],"{'id': '1740', 'name': 'Яндекс', 'url': 'https://api.hh.ru/employers/1740', 'alternate_url': 'https://hh.ru/employer/1740', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3790847.png', '240': 'https://hhcdn.ru/employer-logo/3790848.png', 'original': 'https://hhcdn.ru/employer-logo-original/837491.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1740', 'trusted': True}",Разработчик GO Вертикали,https://api.hh.ru/vacancies/70678922?host=hh.ru,https://hh.ru/vacancy/70678922,,,,,,"{'requirement': 'На первом поговорим о вашем опыте, зададим общие вопросы о разработке, попросим написать код для небольших алгоритмических задачек. ', 'responsibility': 'Проектировать архитектуру фич и разрабатывать их. Решать сложные технические задачи. Быстро принимать ключевые технические решения. Развивать инфраструктуру, инструменты разработки и...'}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
70677967,False,Android-разработчик в Вертикали,,False,False,"{'id': '13', 'name': 'Армения', 'url': 'https://api.hh.ru/areas/13'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-10-03T11:40:12+0300,2022-10-03T11:40:12+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70677967,,https://api.hh.ru/vacancies/70677967?host=hh.ru,https://api.hh.ru/vacancies/70677967/adv_response?host=hh.ru,https://hh.ru/vacancy/70677967,[],"{'id': '1740', 'name': 'Яндекс', 'url': 'https://api.hh.ru/employers/1740', 'alternate_url': 'https://hh.ru/employer/1740', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3790847.png', '240': 'https://hhcdn.ru/employer-logo/3790848.png', 'original': 'https://hhcdn.ru/employer-logo-original/837491.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=1740', 'trusted': True}",Android-разработчик в Вертикали,https://api.hh.ru/vacancies/70677967?host=hh.ru,https://hh.ru/vacancy/70677967,,,,,,"{'requirement': 'На первом поговорим о вашем опыте, зададим общие вопросы о разработке, попросим написать код для небольших алгоритмических задачек. ', 'responsibility': 'Проектировать архитектуру фич и разрабатывать их. Решать сложные технические задачи. Быстро принимать ключевые технические решения. Развивать инфраструктуру, инструменты разработки и...'}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
70565401,False,Go Developer,,False,False,"{'id': '13', 'name': 'Армения', 'url': 'https://api.hh.ru/areas/13'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-30T09:50:52+0300,2022-09-30T09:50:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70565401,,https://api.hh.ru/vacancies/70565401?host=hh.ru,https://api.hh.ru/vacancies/70565401/adv_response?host=hh.ru,https://hh.ru/vacancy/70565401,[],"{'id': '851604', 'name': 'Andersen', 'url': 'https://api.hh.ru/employers/851604', 'alternate_url': 'https://hh.ru/employer/851604', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/950652.png', '240': 'https://hhcdn.ru/employer-logo/4243145.png', '90': 'https://hhcdn.ru/employer-logo/4243144.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=851604', 'trusted': True}",Go Developer,https://api.hh.ru/vacancies/70565401?host=hh.ru,https://hh.ru/vacancy/70565401,,,,,,"{'requirement': 'Commercial Go development experience for 3+ years. Experience with MySQL, Redis. Experience developing and designing applications on microservices architecture. ', 'responsibility': 'Developing and improving functionality of back-end services in Go. Conducting code reviews, writing integration and unit tests. '}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
