id,premium,name,department,has_test,response_letter_required,area,salary,type,address,response_url,sort_point_distance,published_at,created_at,archived,apply_alternate_url,insider_interview,url,adv_response_url,alternate_url,relations,employer,name,url,alternate_url,logo_urls,90,240,vacancies_url,trusted,snippet,responsibility,contacts,schedule,working_days,working_time_intervals,working_time_modes,accept_temporary
70517143,False,Аналитик отдела качества / Бизнес аналитик / Аналитик процессов,,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 40000, 'to': 70000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}",,,,2022-10-02T13:01:33+0300,2022-10-02T13:01:33+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70517143,,https://api.hh.ru/vacancies/70517143?host=hh.ru,https://api.hh.ru/vacancies/70517143/adv_response?host=hh.ru,https://hh.ru/vacancy/70517143,[],"{'id': '5072338', 'name': 'Международная сеть школ рисования Grafika', 'url': 'https://api.hh.ru/employers/5072338', 'alternate_url': 'https://hh.ru/employer/5072338', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/798072.png', '90': 'https://hhcdn.ru/employer-logo/3633175.png', '240': 'https://hhcdn.ru/employer-logo/3633176.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5072338', 'trusted': True}",Аналитик отдела качества / Бизнес аналитик / Аналитик процессов,https://api.hh.ru/vacancies/70517143?host=hh.ru,https://hh.ru/vacancy/70517143,,,,,,"{'requirement': 'Участвовать в улучшении клиентского опыта. — Опыт работы бизнес <highlighttext>аналитиком</highlighttext> от 1 года. — Опыт выстраивания процессов компании. — Опыт управления большими командами. — ', 'responsibility': 'Анализировать бизнес процессы сети и выявлять бизнес процессы компании на эффективность. — Анализировать и контролировать достижения метрик и установленных KPI. — '}",,,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
70049715,False,Аналитик данных (SQL),,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 70000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Краснодар', 'street': 'улица Красных Партизан', 'building': '367', 'description': None, 'lat': 45.052774, 'lng': 38.948121, 'raw': 'Краснодар, улица Красных Партизан, 367', 'metro': None, 'metro_stations': [], 'id': '5770854'}",,,2022-09-29T17:30:52+0300,2022-09-29T17:30:52+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70049715,,https://api.hh.ru/vacancies/70049715?host=hh.ru,https://api.hh.ru/vacancies/70049715/adv_response?host=hh.ru,https://hh.ru/vacancy/70049715,[],"{'id': '2813915', 'name': 'ПРОФИТКЛИКС', 'url': 'https://api.hh.ru/employers/2813915', 'alternate_url': 'https://hh.ru/employer/2813915', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/630059.jpg', '90': 'https://hhcdn.ru/employer-logo/2961388.jpeg', '240': 'https://hhcdn.ru/employer-logo/2961389.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2813915', 'trusted': True}",Аналитик данных (SQL),https://api.hh.ru/vacancies/70049715?host=hh.ru,https://hh.ru/vacancy/70049715,,,,,,"{'requirement': 'Математическое/ техническое образование. Опыт работы с Excel, умение применять формулы, быстро форматировать, сливать данные, формировать отчетность. Умение работать с БД...', 'responsibility': 'Составление отчетности в отделе, ведение таблиц. Выгрузка данных из БД для их дальнейшей обработки. Нахождение корреляций и закономерностей, анализ трафика. '}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
69503650,False,Системный аналитик (Аккредитованная IT-компания),,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 100000, 'to': 200000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Краснодар', 'street': 'Старокубанская улица', 'building': '114', 'description': None, 'lat': 45.017996, 'lng': 39.049047, 'raw': 'Краснодар, Старокубанская улица, 114', 'metro': None, 'metro_stations': [], 'id': '1071032'}",,,2022-09-29T22:43:54+0300,2022-09-29T22:43:54+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=69503650,,https://api.hh.ru/vacancies/69503650?host=hh.ru,https://api.hh.ru/vacancies/69503650/adv_response?host=hh.ru,https://hh.ru/vacancy/69503650,[],"{'id': '3023424', 'name': 'Винтео', 'url': 'https://api.hh.ru/employers/3023424', 'alternate_url': 'https://hh.ru/employer/3023424', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/991369.png', '90': 'https://hhcdn.ru/employer-logo/5586280.png', '240': 'https://hhcdn.ru/employer-logo/5586281.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=3023424', 'trusted': True}",Системный аналитик (Аккредитованная IT-компания),https://api.hh.ru/vacancies/69503650?host=hh.ru,https://hh.ru/vacancy/69503650,,,,,,"{'requirement': 'Опыт не менее 3-х лет в разработке спецификаций и постановок задач на создание/модификацию информационных систем с описанием API...', 'responsibility': 'Сбор, анализ и формализация функциональных требований заказчиков. Осмысление требований и представление информации на понятном разработчикам языке. Сопутствующее общение с заказчиками...'}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
70574242,False,"Бизнес-аналитик Отдела анализа, планирования и материального стимулирования",,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 50000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'г. Краснодар', 'street': 'ул. им. Орджоникидзе/ул. Красноармейская', 'building': '46/32', 'description': None, 'lat': 45.0215553251, 'lng': 38.9719657414, 'raw': 'г. Краснодар, ул. им. Орджоникидзе/ул. Красноармейская, 46/32', 'metro': None, 'metro_stations': [], 'id': '101011'}",,,2022-09-30T12:07:00+0300,2022-09-30T12:07:00+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70574242,,https://api.hh.ru/vacancies/70574242?host=hh.ru,https://api.hh.ru/vacancies/70574242/adv_response?host=hh.ru,https://hh.ru/vacancy/70574242,[],"{'id': '200524', 'name': 'Кубань Кредит, КБ', 'url': 'https://api.hh.ru/employers/200524', 'alternate_url': 'https://hh.ru/employer/200524', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/239855.png', '90': 'https://hhcdn.ru/employer-logo/1402097.png', '240': 'https://hhcdn.ru/employer-logo/1402098.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=200524', 'trusted': True}","Бизнес-аналитик Отдела анализа, планирования и материального стимулирования",https://api.hh.ru/vacancies/70574242?host=hh.ru,https://hh.ru/vacancy/70574242,,,,,,"{'requirement': 'Высшее экономическое образование. Опыт работы не менее 2-х лет в аналогичном направлении, желательно в банковской сфере. Уверенный пользователь Power...', 'responsibility': 'Сбор и систематизация данных о доходах/расходах ВСП. Подготовка аналитических отчетов о деятельности ВСП Банка. Подготовка презентационных материалов. '}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
70518081,False,Бизнес-аналитик по сокращению потерь,,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': None, 'to': 65000, 'currency': 'RUR', 'gross': True}","{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': 0.0, 'lng': 0.0, 'raw': 'г. Краснодар улица Солнечная 15/5', 'metro': None, 'metro_stations': [], 'id': '228786'}",,,2022-09-29T13:11:04+0300,2022-09-29T13:11:04+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70518081,,https://api.hh.ru/vacancies/70518081?host=hh.ru,https://api.hh.ru/vacancies/70518081/adv_response?host=hh.ru,https://hh.ru/vacancy/70518081,[],"{'id': '49357', 'name': 'МАГНИТ, Розничная сеть', 'url': 'https://api.hh.ru/employers/49357', 'alternate_url': 'https://hh.ru/employer/49357', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/626117.jpg', '240': 'https://hhcdn.ru/employer-logo/2945621.jpeg', '90': 'https://hhcdn.ru/employer-logo/2945620.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=49357', 'trusted': True}",Бизнес-аналитик по сокращению потерь,https://api.hh.ru/vacancies/70518081?host=hh.ru,https://hh.ru/vacancy/70518081,,,,,,"{'requirement': 'Высшее или средне-специальное образование (экономическое/математическое). Опыт работы в должности <highlighttext>Аналитика</highlighttext> будет преимуществом. Желательно базовое знание SQL. ', 'responsibility': 'Анализ и согласование запросов с РЦ по списаниям категории фрукты овощи. Формирование и заполнение отчетности (анализ списаний и т.д). '}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
70475938,False,Бизнес-аналитик,,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 120000, 'to': 250000, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}",,,,2022-09-28T15:53:37+0300,2022-09-28T15:53:37+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70475938,,https://api.hh.ru/vacancies/70475938?host=hh.ru,https://api.hh.ru/vacancies/70475938/adv_response?host=hh.ru,https://hh.ru/vacancy/70475938,[],"{'id': '5865746', 'name': 'Интеграционные Решения и Системы', 'url': 'https://api.hh.ru/employers/5865746', 'alternate_url': 'https://hh.ru/employer/5865746', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/974732.png', '240': 'https://hhcdn.ru/employer-logo/5519773.png', '90': 'https://hhcdn.ru/employer-logo/5519772.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5865746', 'trusted': True}",Бизнес-аналитик,https://api.hh.ru/vacancies/70475938?host=hh.ru,https://hh.ru/vacancy/70475938,,,,,,"{'requirement': 'Высшее техническое образование. Опыт работы в качестве бизнес/системного <highlighttext>аналитика</highlighttext> от 3-х лет. Опыт написания задач на разработку повышенной...', 'responsibility': 'Написание и поддержка в актуальном состоянии существующей документации (внутренней и пользовательской) в части продукта. Написание эксплуатационной документации (руководство пользователя, API...'}",,,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],True
66144181,False,Экономист-аналитик,,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 60000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Краснодар', 'street': 'улица имени В.Н. Мачуги', 'building': '108', 'description': None, 'lat': 45.014498, 'lng': 39.088303, 'raw': 'Краснодар, улица имени В.Н. Мачуги, 108', 'metro': None, 'metro_stations': [], 'id': '1485151'}",,,2022-09-30T14:28:12+0300,2022-09-30T14:28:12+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=66144181,,https://api.hh.ru/vacancies/66144181?host=hh.ru,https://api.hh.ru/vacancies/66144181/adv_response?host=hh.ru,https://hh.ru/vacancy/66144181,[],"{'id': '4433635', 'name': 'ЮгСтройИмпериал', 'url': 'https://api.hh.ru/employers/4433635', 'alternate_url': 'https://hh.ru/employer/4433635', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/5673820.png', '240': 'https://hhcdn.ru/employer-logo/5673821.png', 'original': 'https://hhcdn.ru/employer-logo-original/1013263.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=4433635', 'trusted': True}",Экономист-аналитик,https://api.hh.ru/vacancies/66144181?host=hh.ru,https://hh.ru/vacancy/66144181,,,,,,"{'requirement': 'Профессионалов с опытом работы в аналогичной должности в строительной сфере, производстве, крупном сетевом ритейле не менее 2 лет. ', 'responsibility': 'Готовить и проверять достоверность регулярных отчетов. Участвовать в формировании бюджетов (БДДС, БДР). Заниматься подготовкой финансово-аналитических, статистических отчетов; разрабатывать, внедрять...'}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
66073281,False,Системный аналитик,,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}","{'from': 80000, 'to': None, 'currency': 'RUR', 'gross': False}","{'id': 'open', 'name': 'Открытая'}","{'city': 'Краснодар', 'street': 'микрорайон Юбилейный, Рождественская набережная', 'building': '2', 'description': None, 'lat': 45.024705, 'lng': 38.907742, 'raw': 'Краснодар, микрорайон Юбилейный, Рождественская набережная, 2', 'metro': None, 'metro_stations': [], 'id': '2864016'}",,,2022-09-30T17:54:27+0300,2022-09-30T17:54:27+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=66073281,,https://api.hh.ru/vacancies/66073281?host=hh.ru,https://api.hh.ru/vacancies/66073281/adv_response?host=hh.ru,https://hh.ru/vacancy/66073281,[],"{'id': '2222250', 'name': 'Сеть аптек Апрель', 'url': 'https://api.hh.ru/employers/2222250', 'alternate_url': 'https://hh.ru/employer/2222250', 'logo_urls': {'90': 'https://hhcdn.ru/employer-logo/3788699.png', '240': 'https://hhcdn.ru/employer-logo/3788700.png', 'original': 'https://hhcdn.ru/employer-logo-original/836954.png'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=2222250', 'trusted': True}",Системный аналитик,https://api.hh.ru/vacancies/66073281?host=hh.ru,https://hh.ru/vacancy/66073281,,,,,,"{'requirement': 'Приветствуется опыт работы бизнес-<highlighttext>аналитиком</highlighttext> или системным <highlighttext>аналитиком</highlighttext>. Приветствуется опыт внедрения программного обеспечения, контроля качества. Приветствуется опыт работы с Visio...', 'responsibility': 'Формализация требований к программному обеспечению на основании потребностей заказчиков. Подготовка и согласование технических заданий на разработку и модернизацию программного обеспечения. '}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
70460165,False,Бизнес-аналитик,,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}",,"{'id': 'open', 'name': 'Открытая'}","{'city': None, 'street': None, 'building': None, 'description': None, 'lat': 0.0, 'lng': 0.0, 'raw': 'г. Краснодар улица Солнечная 15/5', 'metro': None, 'metro_stations': [], 'id': '228786'}",,,2022-09-28T11:41:18+0300,2022-09-28T11:41:18+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70460165,,https://api.hh.ru/vacancies/70460165?host=hh.ru,https://api.hh.ru/vacancies/70460165/adv_response?host=hh.ru,https://hh.ru/vacancy/70460165,[],"{'id': '49357', 'name': 'МАГНИТ, Розничная сеть', 'url': 'https://api.hh.ru/employers/49357', 'alternate_url': 'https://hh.ru/employer/49357', 'logo_urls': {'original': 'https://hhcdn.ru/employer-logo-original/626117.jpg', '240': 'https://hhcdn.ru/employer-logo/2945621.jpeg', '90': 'https://hhcdn.ru/employer-logo/2945620.jpeg'}, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=49357', 'trusted': True}",Бизнес-аналитик,https://api.hh.ru/vacancies/70460165?host=hh.ru,https://hh.ru/vacancy/70460165,,,,,,"{'requirement': 'Навыки моделирования/оптимизации бизнес-процессов. Опыт формирования отчетности, презентации, памятки, инструкции. Уверенные знания пакета MS Office.', 'responsibility': 'Оптимизировать и моделировать бизнес процессы ГМ. Формировать бизнес требования на изменения/доработку систем. Разрабатывать нормативную документацию (инструкции, памятки, процессы и...'}",,,"{'id': 'fullDay', 'name': 'Полный день'}",[],[],[],False
70547480,False,Менеджер по анализу конкурентов и внешнего трафика (Удаленно),,False,False,"{'id': '53', 'name': 'Краснодар', 'url': 'https://api.hh.ru/areas/53'}",,"{'id': 'open', 'name': 'Открытая'}",,,,2022-09-29T22:03:49+0300,2022-09-29T22:03:49+0300,False,https://hh.ru/applicant/vacancy_response?vacancyId=70547480,,https://api.hh.ru/vacancies/70547480?host=hh.ru,https://api.hh.ru/vacancies/70547480/adv_response?host=hh.ru,https://hh.ru/vacancy/70547480,[],"{'id': '5622585', 'name': 'Бельдяга Дарья Владимировна', 'url': 'https://api.hh.ru/employers/5622585', 'alternate_url': 'https://hh.ru/employer/5622585', 'logo_urls': None, 'vacancies_url': 'https://api.hh.ru/vacancies?employer_id=5622585', 'trusted': True}",Менеджер по анализу конкурентов и внешнего трафика (Удаленно),https://api.hh.ru/vacancies/70547480?host=hh.ru,https://hh.ru/vacancy/70547480,,,,,,"{'requirement': 'Опыт работы в должности маркетолога-<highlighttext>аналитика</highlighttext>. Опыт работы с сервисами <highlighttext>аналитики</highlighttext> (внутренними и внешними). Владение программами и сервисами: Key Collector...', 'responsibility': 'Анализировать соцсети конкурентов и заполнять информацию по шаблону. Анализировать сеть (гугл/яндекс) в поисках информации о конкурентах . Анализировать заданные сайты...'}",,,"{'id': 'remote', 'name': 'Удаленная работа'}",[],[],[],False
